"id","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
2722,-115.53,32.73,14,1527,325,1453,332,1.735,61200,"INLAND"
2386,-119.4,36.59,37,1486,296,977,290,3.5074,93800,"INLAND"
10244,-117.86,33.91,16,2889,423,1227,401,6.4514,270800,"<1H OCEAN"
5162,-118.29,33.95,35,1401,362,1357,327,2.0917,99300,"<1H OCEAN"
10627,-117.77,33.71,13,1939,247,928,244,8.1111,379800,"<1H OCEAN"
2993,-119,35.31,37,1337,275,767,273,1.6522,53300,"INLAND"
12137,-117.13,33.89,4,1611,239,275,84,3.5781,244400,"INLAND"
19605,-121.09,37.56,32,1717,325,1356,307,2.6705,91900,"INLAND"
17090,-122.22,37.47,35,367,113,398,109,2.5,166700,"NEAR OCEAN"
2281,-119.79,36.79,26,1700,423,909,386,2.256,64500,"INLAND"
6869,-118.11,34.06,32,1273,344,1148,368,2.1061,214700,"<1H OCEAN"
17893,-121.91,37.36,42,3224,708,1940,674,3.2153,199700,"<1H OCEAN"
4793,-118.33,34.03,46,2312,625,1552,603,1.6429,125000,"<1H OCEAN"
10057,-121,39.26,14,810,151,302,138,3.1094,136100,"INLAND"
17633,-121.92,37.27,33,3280,569,1583,559,4.5625,253500,"<1H OCEAN"
20350,-119.08,34.17,32,166,22,63,29,7.3004,125000,"NEAR OCEAN"
2829,-119.05,35.4,18,1894,319,846,317,3.8611,126400,"INLAND"
10526,-117.7,33.56,3,2443,637,1033,548,4.1379,183300,"<1H OCEAN"
2355,-119.69,36.79,5,2613,476,1490,481,4.0993,83000,"INLAND"
12059,-117.59,33.88,13,3239,849,2751,813,2.6111,107000,"INLAND"
12261,-116.96,33.79,21,2990,691,2108,660,2.0135,83000,"INLAND"
1978,-120.44,38.61,9,2598,548,796,297,3.5192,98000,"INLAND"
16939,-122.33,37.56,50,1975,245,644,251,10.0743,500001,"NEAR OCEAN"
15839,-122.43,37.75,52,1615,393,633,378,3.5114,347500,"NEAR BAY"
16717,-120.67,35.5,15,2752,546,1422,545,3.2813,175000,"<1H OCEAN"
14367,-117.23,32.74,44,1404,229,513,217,4.1806,263800,"NEAR OCEAN"
200,-122.23,37.78,52,472,146,415,126,2.6429,71300,"NEAR BAY"
5670,-118.3,33.73,40,2582,606,1304,588,3.5694,276400,"NEAR OCEAN"
6220,-117.91,34.06,29,3250,521,1382,513,5.112,218300,"<1H OCEAN"
19215,-122.7,38.45,26,2011,557,855,530,1.125,233300,"<1H OCEAN"
13834,-117.25,34.53,13,5841,955,2455,915,4.1333,158200,"INLAND"
840,-122.06,37.6,17,5159,832,3174,817,5.8704,234400,"NEAR BAY"
3483,-118.45,34.3,27,2676,NA,2661,623,4.3047,152100,"<1H OCEAN"
10854,-117.9,33.69,13,9947,1675,4071,1582,5.422,316600,"<1H OCEAN"
15027,-117.01,32.77,34,3330,723,1592,656,2.6678,164200,"<1H OCEAN"
17440,-120.45,34.63,32,1840,309,828,333,4.5486,172400,"NEAR OCEAN"
12554,-121.47,38.55,48,968,310,706,274,0.9948,65400,"INLAND"
1239,-120.27,38.29,10,3486,695,298,124,3.3542,103800,"INLAND"
11525,-118.05,33.72,17,1875,472,900,406,5.2589,226100,"<1H OCEAN"
10337,-117.76,33.81,2,582,70,199,64,7.1193,500001,"<1H OCEAN"
10472,-117.72,33.49,4,3623,734,1129,530,5.7281,500001,"<1H OCEAN"
12428,-116.21,33.66,19,1596,295,1201,282,3.8846,100900,"INLAND"
20450,-118.88,34.28,22,3369,771,2751,710,4.0474,182100,"<1H OCEAN"
3572,-118.51,34.25,24,4338,558,1514,549,8.8612,500001,"<1H OCEAN"
16075,-122.49,37.74,52,2189,433,1147,420,3.4583,321300,"NEAR OCEAN"
19294,-122.83,38.4,37,2217,451,1019,428,3.1217,178500,"<1H OCEAN"
15806,-122.45,37.76,51,2564,457,810,442,5.6235,500001,"NEAR BAY"
6124,-117.93,34.12,36,294,67,266,80,3.5385,134400,"INLAND"
9133,-118.01,34.55,2,2701,530,1368,430,4.071,137400,"INLAND"
5646,-118.3,33.75,23,1957,517,1454,526,3.5056,203100,"<1H OCEAN"
169,-122.24,37.79,27,1632,492,1171,429,2.3173,125000,"NEAR BAY"
12775,-121.44,38.61,41,1404,313,765,330,1.8792,63300,"INLAND"
12269,-116.86,33.73,13,2604,443,978,417,2.933,170700,"INLAND"
12796,-121.46,38.63,26,3185,658,2444,626,1.56,67600,"INLAND"
8584,-118.4,33.89,36,2334,430,1033,407,6.6321,481500,"<1H OCEAN"
3304,-122.62,38.96,16,1914,446,828,332,2.0577,69000,"INLAND"
14292,-117.13,32.73,52,2676,557,1181,537,3.6058,213100,"NEAR OCEAN"
7502,-118.26,33.92,42,3320,682,2105,632,1.9809,104600,"<1H OCEAN"
5892,-118.34,34.16,25,6082,1763,2616,1644,3.6486,246900,"<1H OCEAN"
19526,-121,37.64,52,530,177,325,158,1.1875,90600,"INLAND"
14609,-117.18,32.81,28,3436,537,1503,498,4.7679,204000,"NEAR OCEAN"
10288,-117.83,33.88,23,2365,355,1209,347,6.0132,259400,"<1H OCEAN"
3469,-118.48,34.31,31,1091,256,892,238,3,172400,"<1H OCEAN"
14823,-117.12,32.66,52,16,4,8,3,1.125,60000,"NEAR OCEAN"
8918,-118.47,34.02,38,2163,651,1759,584,2.3382,297500,"<1H OCEAN"
324,-122.18,37.74,42,541,154,380,123,2.3456,83500,"NEAR BAY"
9017,-118.76,34.13,10,4355,716,2030,674,6.5571,500001,"NEAR OCEAN"
10978,-117.85,33.76,33,1866,327,1053,371,4.5461,213800,"<1H OCEAN"
6504,-118.05,34.08,30,1572,427,1857,428,2.4914,159200,"<1H OCEAN"
4606,-118.33,34.07,52,2248,255,813,265,15.0001,500001,"<1H OCEAN"
14733,-117.02,32.81,26,1998,301,874,305,5.4544,180900,"<1H OCEAN"
12016,-117.5,33.93,19,4741,835,2903,796,4.3723,135600,"INLAND"
19485,-120.98,37.65,36,826,167,432,150,2.5,103100,"INLAND"
8087,-118.2,33.81,46,1388,254,742,241,4.6458,212100,"NEAR OCEAN"
9686,-121.63,36.71,19,5015,1013,3251,940,3.9818,152900,"<1H OCEAN"
5279,-118.47,34.06,45,1271,190,419,171,7.6447,500001,"<1H OCEAN"
18016,-121.96,37.27,31,3347,589,1566,597,5.5151,286800,"<1H OCEAN"
5767,-118.3,34.17,30,48,14,74,16,5.0056,162500,"<1H OCEAN"
10849,-117.91,33.66,26,5761,1326,2681,1116,4.0341,243300,"<1H OCEAN"
19923,-119.35,36.32,10,3817,719,1686,714,3.8235,94600,"INLAND"
19643,-120.81,37.53,15,570,123,189,107,1.875,181300,"INLAND"
13539,-117.3,34.15,38,740,163,332,138,2.4107,88000,"INLAND"
10292,-117.83,33.87,5,6971,1449,3521,1423,5.2131,243900,"<1H OCEAN"
16126,-122.47,37.79,52,2844,623,1380,596,4.75,500001,"NEAR BAY"
8525,-118.34,33.9,36,1342,259,706,261,4.1776,236600,"<1H OCEAN"
16401,-121.23,37.99,38,523,80,226,72,5.5693,153100,"INLAND"
18430,-121.86,37.26,16,2814,485,1305,465,5.5121,224100,"<1H OCEAN"
3713,-118.4,34.19,37,934,231,587,230,3.625,181300,"<1H OCEAN"
1350,-121.93,38.02,13,1524,286,940,308,5.1337,154800,"INLAND"
12410,-116.25,33.75,33,278,91,375,81,2.025,50000,"INLAND"
19435,-121.03,37.65,37,375,58,120,37,3.9844,150000,"INLAND"
1277,-121.6,37.91,13,2479,394,1075,350,5.1017,241400,"INLAND"
8479,-118.31,33.93,35,1580,266,926,282,5.0653,158000,"<1H OCEAN"
1311,-121.84,37.99,13,4545,952,2188,901,3.3625,126100,"INLAND"
10277,-117.88,33.85,22,1105,241,971,249,3.1667,113900,"<1H OCEAN"
14854,-117.08,32.66,43,1004,236,839,235,2.81,103400,"NEAR OCEAN"
11715,-120.15,39.2,14,1382,242,141,66,4.1016,283300,"INLAND"
19254,-122.81,38.46,28,3580,611,1634,567,4.745,248600,"<1H OCEAN"
16432,-121.32,38.15,5,5428,994,2725,902,3.9323,130100,"INLAND"
8809,-118.39,33.71,18,1193,233,475,228,7.5594,500001,"NEAR OCEAN"
5833,-118.32,34.2,36,759,136,372,135,4.9886,328900,"<1H OCEAN"
6340,-117.89,33.98,5,3088,711,1415,641,2.5125,184500,"<1H OCEAN"
13259,-117.69,34.1,17,3759,1035,1722,847,2.6074,137500,"INLAND"
10363,-117.7,33.62,16,9653,2000,4732,1922,3.7361,197200,"<1H OCEAN"
667,-122.14,37.69,38,1571,317,874,301,4.4659,189100,"NEAR BAY"
8150,-118.09,33.82,36,2219,393,1042,396,5.2299,239800,"<1H OCEAN"
16934,-122.33,37.57,20,2126,643,1112,597,3.625,283300,"NEAR OCEAN"
16197,-121.31,37.96,52,1829,301,694,319,3.3466,92600,"INLAND"
11769,-121.3,38.73,9,5558,1099,2717,1043,3.6455,139200,"INLAND"
10463,-117.64,33.48,12,2007,397,1033,373,5.6754,275900,"<1H OCEAN"
17174,-122.29,37.41,30,6373,854,2149,798,10.6868,500001,"NEAR OCEAN"
20422,-118.83,34.17,17,4668,628,1917,624,8.1397,353900,"<1H OCEAN"
5240,-118.23,33.93,39,2065,532,2015,535,0.8478,104900,"<1H OCEAN"
4608,-118.34,34.06,52,2089,309,883,281,7.4574,500001,"<1H OCEAN"
7648,-118.27,33.81,38,1607,337,1130,334,4.4821,190700,"<1H OCEAN"
13219,-117.68,34,5,3761,580,2335,648,5.7338,225400,"INLAND"
1475,-122.04,37.97,26,2470,626,1174,573,2.9861,160900,"NEAR BAY"
18555,-122.04,36.96,42,1149,264,703,232,2.5865,206400,"NEAR OCEAN"
8339,-118.31,33.93,42,1173,201,602,186,5.5787,142000,"<1H OCEAN"
8270,-118.16,33.77,30,4439,1105,1749,1011,3.8984,306300,"NEAR OCEAN"
13889,-116.51,34.85,15,3149,713,1281,486,2,64700,"INLAND"
280,-122.18,37.81,37,1643,262,620,266,5.4446,336700,"NEAR BAY"
14068,-117.12,32.75,25,2222,634,1025,568,1.64,130000,"NEAR OCEAN"
1648,-121.82,37.81,12,4711,659,2089,621,8.3209,485400,"INLAND"
758,-122.07,37.66,28,2280,610,1255,587,2.6719,161200,"NEAR BAY"
2434,-119.63,36.6,33,1589,294,1102,307,1.9676,62400,"INLAND"
19319,-123.02,38.46,52,2154,499,524,259,2.0556,120000,"NEAR OCEAN"
13386,-117.56,34.12,4,6956,1271,3455,1228,4.7193,178700,"INLAND"
3886,-118.52,34.21,34,1663,299,762,282,5.1265,211000,"<1H OCEAN"
9960,-122.28,38.34,44,1066,190,416,174,3.6389,304000,"NEAR BAY"
18241,-122.08,37.4,52,766,203,448,196,2.5208,316700,"NEAR BAY"
20616,-121.54,39.08,23,1076,216,724,197,2.3598,57500,"INLAND"
488,-122.26,37.86,52,3774,744,1461,679,2.9405,289500,"NEAR BAY"
5199,-118.27,33.94,39,2078,561,1901,504,1.1468,96900,"<1H OCEAN"
14533,-117.13,32.94,15,4846,825,2797,823,4.9375,180400,"<1H OCEAN"
16526,-121.2,37.79,36,866,160,502,149,2.4798,101500,"INLAND"
6821,-118.09,34.08,34,1513,384,986,336,2.6901,235600,"<1H OCEAN"
7705,-118.14,33.96,34,2744,541,1333,503,4.0536,277200,"<1H OCEAN"
15417,-117.28,33.22,13,2832,542,1065,531,2.3844,98600,"<1H OCEAN"
2820,-119.04,35.41,25,1577,310,844,309,3.0625,69400,"INLAND"
7530,-118.23,33.91,33,677,182,984,174,2.5893,88900,"<1H OCEAN"
16909,-122.37,37.58,34,2697,313,810,279,12.4291,500001,"NEAR OCEAN"
10496,-117.66,33.51,18,2626,NA,1302,522,4.0167,189600,"<1H OCEAN"
10290,-117.83,33.88,18,2112,340,1048,315,6.9308,231700,"<1H OCEAN"
15486,-117.13,33.14,16,1649,278,993,277,4.8526,170700,"<1H OCEAN"
17626,-121.95,37.26,34,1482,255,584,246,5.5121,264700,"<1H OCEAN"
15942,-122.41,37.72,32,1650,316,904,295,4.0583,236200,"NEAR BAY"
5708,-118.23,34.21,36,2988,719,1357,657,3.5174,268000,"<1H OCEAN"
11259,-117.97,33.81,26,4022,1081,2457,1001,2.8042,206300,"<1H OCEAN"
4324,-118.35,34.09,42,2210,643,1228,605,2.5982,315800,"<1H OCEAN"
14287,-117.12,32.72,36,6096,1285,3093,1229,3.37,159100,"NEAR OCEAN"
5629,-118.27,33.76,46,22,11,32,7,3.125,112500,"NEAR OCEAN"
2091,-119.78,36.76,47,1425,323,949,325,1.7344,51300,"INLAND"
9019,-118.72,34.14,7,23866,4407,9873,4012,5.4032,318500,"NEAR OCEAN"
4289,-118.3,34.09,40,3058,1215,3953,1223,1.8156,218800,"<1H OCEAN"
8549,-118.34,33.88,42,725,183,493,172,3.2589,233300,"<1H OCEAN"
3264,-122.88,39.14,20,1125,231,521,196,2.2188,106300,"INLAND"
14279,-117.12,32.71,33,1256,331,1315,321,1.9286,78500,"NEAR OCEAN"
9279,-122.6,38.11,19,1752,328,873,336,3.8068,201600,"<1H OCEAN"
19257,-122.76,38.46,14,4742,756,2149,732,4.5152,199200,"<1H OCEAN"
4738,-118.38,34.05,52,1241,210,526,214,4.4191,334100,"<1H OCEAN"
13534,-117.33,34.17,5,4718,1140,2564,1056,2.9877,119900,"INLAND"
6619,-118.12,34.18,47,2344,513,1537,481,3.4777,230600,"INLAND"
15695,-122.45,37.79,52,2196,280,668,291,10.0914,500001,"NEAR BAY"
11846,-120.74,39.9,23,1017,218,387,152,2.2656,88200,"INLAND"
3564,-118.56,34.23,36,3215,529,1710,539,5.5126,248400,"<1H OCEAN"
17298,-119.52,34.41,20,4489,800,2867,765,4.806,279700,"<1H OCEAN"
262,-122.2,37.78,39,1752,399,1071,376,3.1167,121600,"NEAR BAY"
12378,-116.31,33.73,19,12467,2508,4086,1761,3.2846,131900,"INLAND"
3412,-118.39,34.28,24,4694,820,3566,777,4.4818,166200,"<1H OCEAN"
13996,-117,34.87,16,6862,1292,3562,1126,3.6091,87200,"INLAND"
5025,-118.32,33.99,48,1260,284,791,280,2.1875,115200,"<1H OCEAN"
11308,-117.94,33.78,40,299,68,163,70,3.0125,166100,"<1H OCEAN"
6167,-117.93,34.09,34,2192,431,1376,428,3.9861,163900,"<1H OCEAN"
3778,-118.4,34.17,24,4443,1283,2421,1180,2.2652,269200,"<1H OCEAN"
4953,-118.31,34.02,43,2255,533,1568,470,1.6955,115200,"<1H OCEAN"
18675,-121.9,36.97,21,3707,751,1420,608,4.4485,295200,"NEAR OCEAN"
4145,-118.19,34.12,44,1219,324,1036,282,4.0417,170600,"<1H OCEAN"
15804,-122.44,37.76,35,1581,422,580,388,4.05,423100,"NEAR BAY"
10054,-121.02,39.17,17,2277,459,1149,476,3.2303,149500,"INLAND"
7375,-118.22,33.97,47,1688,386,1663,381,4.0609,171300,"<1H OCEAN"
7429,-118.21,33.95,32,1116,328,1265,302,2.295,155200,"<1H OCEAN"
16647,-120.65,35.28,32,896,240,548,231,2.5455,165900,"NEAR OCEAN"
15334,-117.33,33.22,21,2868,602,855,559,2.7846,91200,"NEAR OCEAN"
10156,-117.89,33.89,17,1671,192,678,206,13.1107,467600,"<1H OCEAN"
743,-122.13,37.67,42,3592,703,1625,665,3.2434,179900,"NEAR BAY"
4470,-118.16,34.09,50,1568,302,1093,333,3.1442,162100,"<1H OCEAN"
7614,-118.23,33.88,35,842,201,763,189,2.6719,109800,"<1H OCEAN"
4480,-118.16,34.07,41,247,55,925,50,3.5769,135700,"<1H OCEAN"
7182,-118.19,34.04,34,1011,274,1164,262,2.8542,146900,"<1H OCEAN"
2601,-123.63,41.11,19,1797,384,1033,327,1.4911,59200,"<1H OCEAN"
3880,-118.51,34.22,36,1952,387,1156,392,4.185,209200,"<1H OCEAN"
16478,-121.26,38.13,25,2549,675,2053,648,2.0875,83100,"INLAND"
4931,-118.25,33.99,42,2261,574,2496,527,1.5556,98500,"<1H OCEAN"
18933,-122.13,38.26,40,1538,255,669,263,3.3281,170200,"NEAR BAY"
1512,-122.01,37.91,21,10093,1269,3645,1219,7.6877,367700,"NEAR BAY"
305,-122.18,37.77,42,1180,257,877,268,2.8125,97300,"NEAR BAY"
19597,-120.92,37.6,12,4485,805,2445,832,3.7611,123100,"INLAND"
5447,-118.44,34,41,1562,377,874,368,4.1083,324300,"<1H OCEAN"
1655,-122.01,37.92,16,2638,345,1055,334,8.1163,365800,"NEAR BAY"
3084,-118.44,35.75,23,3166,700,1097,493,2.6288,96000,"INLAND"
3260,-122.9,39.23,39,1295,240,534,179,3.9519,98900,"INLAND"
13597,-117.3,34.1,49,60,11,76,13,2.5625,75000,"INLAND"
18831,-123.38,41.8,25,1941,477,1000,390,2.2976,54400,"INLAND"
10869,-117.88,33.7,24,534,88,249,74,5.3254,240500,"<1H OCEAN"
17609,-121.9,37.29,36,1389,225,623,223,6.6331,283300,"<1H OCEAN"
17466,-119.91,34.4,24,2001,365,1170,330,6.0992,268800,"NEAR OCEAN"
3597,-118.49,34.24,34,1971,316,917,307,6.0965,262300,"<1H OCEAN"
2141,-119.75,36.77,32,1962,399,1005,392,2.6726,70400,"INLAND"
18966,-122.03,38.26,25,4617,1046,2685,1011,2.9576,108500,"INLAND"
4091,-118.42,34.15,18,1880,420,681,333,4.3214,372300,"<1H OCEAN"
14,-122.26,37.84,52,696,191,345,174,2.6736,191300,"NEAR BAY"
12663,-121.42,38.5,24,7740,1539,4333,1397,3.025,87900,"INLAND"
6239,-117.97,34.05,33,1452,268,1274,278,3.6563,162700,"<1H OCEAN"
9077,-118.16,34.69,35,3114,583,1974,545,3.9028,126800,"INLAND"
2293,-119.76,36.8,20,6257,1346,2795,1267,2.2094,83700,"INLAND"
7428,-118.2,33.95,41,679,184,788,185,2.1406,165300,"<1H OCEAN"
2039,-119.69,36.74,17,2438,598,1563,538,1.5449,62500,"INLAND"
18220,-122.07,37.41,26,1184,225,815,218,5.7657,322300,"NEAR BAY"
5112,-118.31,33.96,48,2015,356,1020,338,4.0625,138700,"<1H OCEAN"
2028,-119.76,36.72,24,1240,265,1035,232,2.875,60600,"INLAND"
19342,-122.87,38.62,52,1514,348,767,354,2.1903,160000,"<1H OCEAN"
5988,-117.72,34.1,52,2867,496,978,513,3.1477,291200,"INLAND"
4642,-118.3,34.06,33,2437,1283,3906,1084,2.0332,270000,"<1H OCEAN"
4859,-118.29,34.02,21,1641,491,1526,453,2.087,141300,"<1H OCEAN"
17804,-121.87,37.39,9,2522,547,1591,481,4.9091,259700,"<1H OCEAN"
5395,-118.38,34.03,43,912,255,705,246,2.6402,185700,"<1H OCEAN"
4478,-118.18,34.07,28,2616,630,2218,621,2.6842,156000,"<1H OCEAN"
9216,-120.27,37.11,18,1277,234,674,238,2.6694,75900,"INLAND"
4484,-118.19,34.06,47,2324,658,3020,594,1.1868,93800,"<1H OCEAN"
15933,-122.4,37.73,50,1947,411,1170,384,3.4769,238700,"NEAR BAY"
11266,-117.98,33.79,35,2356,478,1659,480,4.1115,179700,"<1H OCEAN"
13026,-121.2,38.68,9,2200,422,938,369,3.4896,143800,"INLAND"
3141,-118.19,34.87,2,2103,389,923,338,5.0553,111100,"INLAND"
10001,-121.08,39.02,13,1839,275,752,270,4.2031,209600,"INLAND"
5717,-118.23,34.2,48,1473,294,807,296,3.399,306300,"<1H OCEAN"
8691,-118.33,33.87,35,743,128,385,137,6.4891,278100,"<1H OCEAN"
11828,-121.02,39.01,17,4786,799,2066,770,3.9734,185400,"INLAND"
8268,-118.16,33.77,49,3382,787,1314,756,3.8125,382100,"NEAR OCEAN"
14307,-117.14,32.71,52,800,313,1337,282,1.5594,87500,"NEAR OCEAN"
8372,-118.34,33.98,45,1298,294,1064,268,3.7067,136600,"<1H OCEAN"
659,-122.13,37.7,19,3516,710,1810,703,3.9032,218000,"NEAR BAY"
18114,-122.02,37.31,34,2629,433,1301,431,6.083,341400,"<1H OCEAN"
17446,-120.48,34.66,4,1897,331,915,336,4.1563,172600,"NEAR OCEAN"
19109,-122.63,38.24,45,1615,338,823,327,2.5179,145500,"<1H OCEAN"
14595,-117.18,32.83,31,1772,353,1090,350,3.9265,162000,"NEAR OCEAN"
10269,-117.88,33.87,21,1519,388,1203,366,3.2083,145300,"<1H OCEAN"
14768,-117.1,32.58,29,1061,202,759,206,4.8646,136800,"NEAR OCEAN"
17805,-121.87,37.39,16,2655,487,1862,448,6.057,246800,"<1H OCEAN"
19416,-121.07,37.71,39,223,37,92,37,3.375,212500,"INLAND"
17728,-121.8,37.32,14,4412,924,2698,891,4.7027,227600,"<1H OCEAN"
8352,-118.32,33.95,43,3819,708,1505,712,3.1719,183500,"<1H OCEAN"
15465,-117.23,33.16,2,4624,946,2091,808,3.6736,214500,"NEAR OCEAN"
10643,-117.8,33.55,38,1757,464,821,426,4.1304,433300,"<1H OCEAN"
2427,-119.5,36.62,34,1440,267,1018,265,2.2206,63400,"INLAND"
10274,-117.86,33.87,19,1591,279,891,237,5.6573,216000,"<1H OCEAN"
14866,-117.09,32.64,30,3171,862,2126,800,2.507,142700,"NEAR OCEAN"
16892,-122.37,37.59,52,2272,403,963,376,5.7245,5e+05,"NEAR OCEAN"
16787,-122.47,37.67,20,5689,992,3752,1002,5.5845,304300,"NEAR OCEAN"
11749,-121.14,38.82,22,1816,278,832,278,5.07,233000,"INLAND"
821,-122.07,37.63,24,2329,465,1401,453,4.5913,177600,"NEAR BAY"
7481,-118.22,33.94,40,930,258,1203,244,2.5938,115400,"<1H OCEAN"
17636,-121.92,37.28,26,6201,783,2381,819,7.9819,397000,"<1H OCEAN"
14598,-117.17,32.81,26,788,127,346,125,5.0603,185700,"NEAR OCEAN"
14228,-117.04,32.68,13,2132,425,1345,432,4,89300,"NEAR OCEAN"
17687,-121.85,37.3,19,6275,1546,4312,1466,2.7768,178600,"<1H OCEAN"
18646,-121.98,36.96,20,3495,818,2186,772,3.1167,258300,"NEAR OCEAN"
19456,-120.95,37.66,16,4478,647,1990,672,5.1473,188400,"INLAND"
12462,-121.43,38.58,35,5298,954,1933,918,3.9167,155700,"INLAND"
7438,-118.19,33.94,45,1403,315,1111,311,3.3846,168100,"<1H OCEAN"
13374,-117.5,34.12,2,11965,1802,4436,1296,5.285,191700,"INLAND"
17269,-119.71,34.4,36,1846,358,748,329,4.2283,326800,"NEAR OCEAN"
14677,-117.09,32.8,15,666,152,247,164,2.15,131300,"NEAR OCEAN"
999,-121.8,37.69,17,3956,639,2222,662,5.4324,215500,"INLAND"
14460,-117.31,32.82,42,2785,389,833,333,11.3074,500001,"NEAR OCEAN"
8302,-118.13,33.76,46,2834,673,1175,670,4.7875,363800,"NEAR OCEAN"
1059,-121.86,39.76,19,7254,1785,4030,1667,2.0094,87300,"INLAND"
10046,-121,39.23,15,2809,450,1267,408,4.0426,191700,"INLAND"
13856,-117.29,34.49,3,7689,1545,3804,1399,3.3871,111800,"INLAND"
7681,-118.1,33.92,35,2017,383,1388,386,4.0774,171600,"<1H OCEAN"
15074,-116.99,32.8,34,3657,538,1513,562,5.2907,195800,"<1H OCEAN"
13944,-117.19,34.27,16,7961,1147,879,280,5.2146,255200,"INLAND"
5218,-118.23,33.95,37,2667,671,2865,683,0.6831,87500,"<1H OCEAN"
6712,-118.16,34.14,41,3039,482,973,446,7.4817,500001,"<1H OCEAN"
16129,-122.47,37.78,52,2388,507,1078,494,3.5221,443300,"NEAR BAY"
19372,-120.84,37.92,27,471,84,195,72,3.3333,208300,"INLAND"
441,-122.3,37.88,46,1647,376,854,355,2.9,144800,"NEAR BAY"
17693,-121.81,37.29,15,5957,1037,3838,997,6.2907,253100,"<1H OCEAN"
12173,-117.16,33.73,10,2381,454,1323,477,2.6322,140700,"INLAND"
3197,-119.7,36.3,10,956,201,693,220,2.2895,62000,"INLAND"
20277,-119.21,34.19,15,5614,989,2754,994,5.035,242900,"NEAR OCEAN"
4140,-118.18,34.12,29,2640,737,1795,655,2.369,173400,"<1H OCEAN"
4414,-118.25,34.08,47,2133,689,2104,662,2.6136,169200,"<1H OCEAN"
4087,-118.39,34.16,20,4084,1062,1637,987,3.2388,256300,"<1H OCEAN"
20383,-118.85,34.14,16,4109,543,1409,560,8.1064,423400,"<1H OCEAN"
12921,-121.31,38.66,26,1604,245,751,267,4.7381,140500,"INLAND"
4959,-118.29,34.01,42,814,223,511,188,2.3942,123200,"<1H OCEAN"
16475,-121.25,38.14,16,1174,242,464,261,2.3,133300,"INLAND"
14257,-117.11,32.71,30,1729,457,1673,460,1.7,85900,"NEAR OCEAN"
18994,-122.07,38.41,17,3053,595,1434,557,3.4741,245800,"INLAND"
18412,-121.8,37.26,26,1394,238,990,315,4.8862,195000,"<1H OCEAN"
8708,-118.34,33.83,35,1818,353,853,321,5.8972,350900,"<1H OCEAN"
15595,-116.28,32.84,18,382,128,194,69,2.5179,58800,"INLAND"
19322,-123.02,38.54,35,2157,487,768,322,3.2315,136900,"<1H OCEAN"
12454,-114.57,33.52,27,173,35,117,34,2.0833,45000,"INLAND"
14335,-117.16,32.72,27,1245,471,653,451,1.2668,225000,"NEAR OCEAN"
20004,-119.19,36.06,29,1815,376,1421,339,1.9091,71300,"INLAND"
17414,-120.59,34.7,29,17738,3114,12427,2826,2.7377,28300,"NEAR OCEAN"
9226,-120.06,36.94,19,901,183,700,190,2.2375,64300,"INLAND"
8833,-118.37,34.09,33,3180,865,1347,841,4.0651,500001,"<1H OCEAN"
15275,-117.27,33.06,7,3686,733,1612,672,3.197,367100,"NEAR OCEAN"
9268,-120.13,36.87,32,2089,468,1765,427,2.234,61700,"INLAND"
11796,-121.39,38.85,19,3568,646,1714,590,4.0862,162700,"INLAND"
13518,-117.34,34.1,14,11827,2445,6640,2299,2.4878,103800,"INLAND"
14092,-117.11,32.76,28,1457,397,672,342,1.9799,122700,"NEAR OCEAN"
4957,-118.31,34.01,52,2547,475,1417,444,1.8214,123200,"<1H OCEAN"
7867,-118.12,33.9,38,1222,282,756,256,4.125,173900,"<1H OCEAN"
9656,-120.63,36.98,20,2380,489,1581,505,2.0595,61300,"INLAND"
15973,-122.41,37.71,49,1852,429,1615,447,3.495,217800,"NEAR BAY"
5709,-118.23,34.21,29,2584,608,1217,568,3.3287,273400,"<1H OCEAN"
242,-122.21,37.78,52,1477,300,1065,269,1.8472,137000,"NEAR BAY"
7928,-118.09,33.84,27,1594,295,1061,320,4.7917,217700,"<1H OCEAN"
2227,-119.78,36.86,10,2902,363,1200,363,8.3608,187300,"INLAND"
19101,-122.61,38.26,17,2864,487,1482,547,4.6833,215200,"<1H OCEAN"
133,-122.2,37.84,35,2865,460,1072,443,7.4882,319300,"NEAR BAY"
4836,-118.29,34.04,31,700,299,1272,298,2.1542,128100,"<1H OCEAN"
12257,-116.98,33.83,15,2228,472,653,350,2.683,139300,"INLAND"
1408,-122.05,37.94,22,4162,1194,1804,1185,2.5459,179300,"NEAR BAY"
145,-122.21,37.8,38,2254,535,951,487,3.0812,233100,"NEAR BAY"
17322,-120.16,34.61,17,921,189,434,219,3.0185,500001,"NEAR OCEAN"
9723,-121.66,36.89,15,2608,458,1531,457,5.5148,253500,"<1H OCEAN"
15424,-117.26,33.2,13,3163,725,1675,629,2.8214,121900,"<1H OCEAN"
9055,-118.13,34.7,34,1943,500,1078,446,1.1296,93800,"INLAND"
14581,-117.19,32.82,35,1074,180,442,173,5.253,204000,"NEAR OCEAN"
223,-122.2,37.8,43,3045,499,1115,455,4.9559,273000,"NEAR BAY"
13611,-117.27,34.14,35,1517,257,658,245,4.4435,97600,"INLAND"
13441,-117.42,34.08,28,2300,419,1312,444,3.4844,127700,"INLAND"
8925,-118.51,34,52,1241,502,679,459,2.3098,500001,"<1H OCEAN"
